589.5935,483
590.7523,469
591.9109,478
593.0693,468
594.2275,476
595.3855,474
596.5433,473
597.701,474
598.8585,459
600.0157,470
601.1729,484
602.3298,472
603.4866,478
604.6431,472
605.7995,474
606.9557,475
608.1117,477
609.2675,481
610.4232,481
611.5786,474
612.7339,482
613.889,491
615.0439,480
616.1987,481
617.3532,479
618.5076,479
619.6617,482
620.8157,490
621.9695,482
623.1232,488
624.2767,468
625.4299,492
626.583,487
627.7359,484
628.8886,493
630.0412,475
631.1935,485
632.3457,484
633.4977,479
634.6495,484
635.8011,495
636.9526,491
638.1039,493
639.2549,489
640.4058,491
641.5566,493
642.7071,501
643.8575,494
645.0076,509
646.1576,488
647.3074,483
648.457,508
649.6065,506
650.7557,498
651.9048,494
653.0537,488
654.2025,492
655.351,499
656.4993,482
657.6475,490
658.7955,499
659.9433,497
661.0909,500
662.2384,498
663.3857,490
664.5327,492
665.6796,494
666.8264,508
667.9729,502
669.1193,500
670.2654,501
671.4114,501
672.5573,507
673.7029,514
674.8483,505
675.9936,508
677.1387,518
678.2836,523
679.4283,504
680.5728,521
681.7172,518
682.8614,525
684.0054,514
685.1492,526
686.2928,533
687.4363,536
688.5796,528
689.7227,534
690.8656,535
692.0084,531
693.1509,538
694.2933,542
695.4354,539
696.5775,544
697.7193,530
698.861,544
700.0024,546
701.1437,560
702.2848,556
703.4257,560
704.5665,561
705.707,559
706.8475,560
707.9877,580
709.1277,589
710.2675,594
711.4072,631
712.5467,679
713.686,708
714.8251,732
715.9641,699
717.1028,652
718.2414,620
719.3798,592
720.518,581
721.6561,572
722.7939,576
723.9316,571
725.0691,565
726.2064,559
727.3436,544
728.4805,554
729.6173,567
730.754,557
731.8904,569
733.0266,572
734.1627,572
735.2986,570
736.4343,580
737.5698,563
738.7051,584
739.8403,592
740.9753,586
742.1101,585
743.2448,599
744.3792,582
745.5135,598
746.6475,606
747.7814,604
748.9152,612
750.0488,621
751.1821,597
752.3153,615
753.4483,628
754.5812,620
755.7138,610
756.8463,624
757.9786,611
759.1107,635
760.2426,620
761.3744,614
762.506,631
763.6374,621
764.7686,630
765.8997,621
767.0305,617
768.1612,621
769.2917,610
770.4221,618
771.5522,613
772.6822,591
773.812,607
774.9416,593
776.071,588
777.2003,599
778.3293,591
779.4583,597
780.587,594
781.7155,586
782.8439,592
783.972,589
785.1001,577
786.2279,576
787.3555,586
788.483,582
789.6103,574
790.7374,566
791.8644,588
792.9911,581
794.1177,575
795.2441,571
796.3704,565
797.4964,568
798.6223,568
799.7479,562
800.8735,556
801.9988,563
803.124,568
804.2489,563
805.3737,549
806.4984,561
807.6228,553
808.7471,549
809.8712,564
810.9951,541
812.1188,563
813.2424,559
814.3657,549
815.489,543
816.6119,549
817.7348,560
818.8575,535
819.98,553
821.1023,546
822.2244,545
823.3464,549
824.4681,551
825.5897,550
826.7112,553
827.8325,544
828.9535,544
830.0744,557
831.1951,541
832.3156,549
833.436,553
834.5562,548
835.6762,545
836.796,551
837.9157,543
839.0352,548
840.1545,546
841.2736,539
842.3925,546
843.5113,552
844.6299,555
845.7483,542
846.8666,558
847.9846,568
849.1025,553
850.2202,556
851.3378,557
852.4551,564
853.5723,556
854.6893,553
855.8061,556
856.9227,550
858.0392,548
859.1555,549
860.2716,561
861.3876,549
862.5033,560
863.6189,549
864.7343,554
865.8495,548
866.9647,565
868.0795,550
869.1942,574
870.3088,566
871.4231,567
872.5373,562
873.6513,563
874.7651,559
875.8787,559
876.9922,556
878.1055,558
879.2186,550
880.3316,573
881.4443,553
882.5569,548
883.6694,571
884.7816,555
885.8937,557
887.0056,563
888.1173,562
889.2288,554
890.3402,553
891.4514,542
892.5624,556
893.6732,549
894.7839,567
895.8943,560
897.0047,555
898.1148,558
899.2248,558
900.3346,554
901.4442,560
902.5536,573
903.6628,556
904.7719,551
905.8809,562
906.9896,557
908.0981,568
909.2065,558
910.3147,559
911.4227,566
912.5306,559
913.6383,565
914.7458,567
915.8531,571
916.9603,561
918.0673,565
919.1741,553
920.2807,569
921.3871,569
922.4934,554
923.5995,572
924.7054,566
925.8112,565
926.9168,560
928.0222,575
929.1274,567
930.2325,569
931.3373,567
932.4421,567
933.5466,560
934.6509,577
935.7551,576
936.8591,565
937.963,566
939.0667,569
940.1701,572
941.2734,579
942.3766,565
943.4795,569
944.5823,572
945.6849,567
946.7874,582
947.8896,592
948.9917,583
950.0936,580
951.1954,581
952.2969,582
953.3983,581
954.4996,573
955.6006,569
956.7015,570
957.8022,577
958.9027,564
960.0031,584
961.1032,567
962.2032,580
963.303,575
964.4026,587
965.5021,571
966.6014,567
967.7006,580
968.7996,579
969.8983,580
970.9969,583
972.0954,579
973.1937,577
974.2917,584
975.3896,577
976.4874,582
977.585,590
978.6824,597
979.7796,587
980.8766,583
981.9735,586
983.0703,589
984.1667,582
985.2631,576
986.3593,588
987.4553,583
988.5511,587
989.6468,586
990.7422,592
991.8376,597
992.9327,581
994.0277,583
995.1225,593
996.2172,589
997.3116,589
998.4058,586
999.4999,589
1000.594,586
1001.688,595
1002.781,605
1003.875,589
1004.968,582
1006.061,590
1007.154,598
1008.247,598
1009.339,600
1010.432,598
1011.524,595
1012.616,592
1013.708,608
1014.799,598
1015.891,609
1016.982,591
1018.073,598
1019.164,603
1020.255,603
1021.346,602
1022.436,601
1023.527,610
1024.617,602
1025.707,612
1026.796,603
1027.886,611
1028.975,589
1030.065,611
1031.154,611
1032.243,601
1033.332,599
1034.42,606
1035.509,603
1036.597,604
1037.685,613
1038.773,609
1039.86,607
1040.948,616
1042.035,616
1043.123,607
1044.21,613
1045.297,626
1046.383,619
1047.47,619
1048.556,617
1049.642,608
1050.728,612
1051.814,610
1052.9,614
1053.985,611
1055.071,606
1056.156,617
1057.241,615
1058.326,623
1059.41,604
1060.495,605
1061.579,619
1062.663,622
1063.747,613
1064.831,614
1065.914,614
1066.998,621
1068.081,616
1069.164,632
1070.247,623
1071.33,634
1072.412,615
1073.495,630
1074.577,614
1075.659,635
1076.741,626
1077.823,630
1078.904,633
1079.986,635
1081.067,646
1082.148,655
1083.229,689
1084.309,753
1085.39,910
1086.47,1231
1087.551,1597
1088.631,1738
1089.71,1534
1090.79,1136
1091.87,880
1092.949,743
1094.028,686
1095.107,672
1096.186,643
1097.265,656
1098.343,646
1099.421,648
1100.5,632
1101.577,624
1102.655,620
1103.733,631
1104.81,626
1105.888,633
1106.965,630
1108.042,638
1109.118,632
1110.195,637
1111.271,637
1112.348,631
1113.424,648
1114.5,640
1115.576,632
1116.651,642
1117.727,658
1118.802,652
1119.877,631
1120.952,642
1122.026,647
1123.101,642
1124.176,644
1125.25,638
1126.324,639
1127.398,637
1128.471,658
1129.545,641
1130.618,653
1131.692,648
1132.765,648
1133.837,646
1134.91,650
1135.983,639
1137.055,636
1138.127,640
1139.199,638
1140.271,645
1141.343,646
1142.414,650
1143.486,662
1144.557,650
1145.628,664
1146.699,652
1147.769,655
1148.84,649
1149.91,655
1150.98,662
1152.05,650
1153.12,663
1154.19,670
1155.259,654
1156.329,656
1157.398,649
1158.467,655
1159.536,666
1160.604,663
1161.673,659
1162.741,678
1163.809,673
1164.877,667
1165.945,682
1167.012,664
1168.08,677
1169.147,684
1170.214,665
1171.281,664
1172.348,667
1173.415,664
1174.481,674
1175.547,687
1176.614,668
1177.68,688
1178.745,673
1179.811,684
1180.876,692
1181.942,696
1183.007,681
1184.072,680
1185.136,670
1186.201,671
1187.266,685
1188.33,687
1189.394,687
1190.458,701
1191.521,689
1192.585,689
1193.648,703
1194.712,689
1195.775,699
1196.838,697
1197.9,701
1198.963,713
1200.026,707
1201.088,709
1202.15,703
1203.212,697
1204.273,702
1205.335,700
1206.396,700
1207.458,693
1208.519,702
1209.58,698
1210.64,702
1211.701,716
1212.761,717
1213.822,725
1214.882,721
1215.942,709
1217.001,715
1218.061,721
1219.12,719
1220.179,705
1221.239,722
1222.297,710
1223.356,736
1224.415,706
1225.473,715
1226.531,695
1227.589,718
1228.647,731
1229.705,701
1230.762,718
1231.82,714
1232.877,720
1233.934,713
1234.991,719
1236.048,728
1237.104,705
1238.161,710
1239.217,724
1240.273,714
1241.329,716
1242.385,715
1243.44,712
1244.495,720
1245.551,711
1246.606,740
1247.661,725
1248.715,713
1249.77,717
1250.824,730
1251.879,737
1252.933,732
1253.986,754
1255.04,727
1256.094,738
1257.147,734
1258.2,740
1259.253,745
1260.306,744
1261.359,749
1262.412,756
1263.464,755
1264.516,725
1265.568,729
1266.62,728
1267.672,753
1268.723,744
1269.775,755
1270.826,759
